"","recid","province","department","dcode","year","month","dip","pres","total","ucr","pj","soc","con","enp","urb","lit","pop"
"181",2763,"Buenos Aires","Alberti",1004,1995,NA,0,1,7122,1951,3446,NA,NA,2.89032506942749,0.738812536001237,0.976789975166321,10525.4
"182",12798,"Buenos Aires","Alberti",1004,1997,NA,1,0,7083,3271,3287,NA,NA,2.3242814540863,0.756169635057486,0.979369974136353,10474.6
"183",13324,"Buenos Aires","Alberti",1004,1999,NA,1,0,7303,3299,3074,NA,NA,2.58224129676819,0.773526734113734,0.981949973106385,10423.8
"184",3297,"Buenos Aires","Alberti",1004,1999,NA,0,1,7313,3409,3120,NA,NA,2.47466158866882,0.773526734113734,0.981949973106385,10423.8
"185",13875,"Buenos Aires","Alberti",1004,2001,NA,1,0,4791,1694,2153,NA,NA,2.98481798171997,0.790883833169982,0.984529972076416,10373
"186",17307,"Buenos Aires","Alberti",1004,2003,NA,1,0,6938,1928,2931,NA,22,3.46133685112,0.80824093222623,0.987109971046447,10322.3859809277
"187",4249,"Buenos Aires","Alberti",1004,2003,NA,0,1,6842,244,3827,48,NA,5.86087656021118,0.80824093222623,0.987109971046447,10322.3859809277
"188",5934,"Buenos Aires","Almirante Brown",1005,1914,NA,1,0,966,325,NA,56,585,2.06914615631104,0.781467318534851,0.902479360180517,14094
"189",6115,"Buenos Aires","Almirante Brown",1005,1916,NA,1,0,1416,460,NA,74,882,2.01513171195984,0.789073723735231,0.904060006141663,15645.8787878789
"190",6427,"Buenos Aires","Almirante Brown",1005,1918,NA,1,0,1391,752,NA,50,589,2.11479735374451,0.796680128935611,0.905640652102809,17197.7575757576
"191",6686,"Buenos Aires","Almirante Brown",1005,1920,NA,1,0,1717,763,NA,102,852,2.23598051071167,0.804286534135992,0.907221298063955,18749.6363636365
"192",24,"Buenos Aires","Almirante Brown",1005,1922,NA,0,1,2027,998,NA,154,875,2.3013641834259,0.811892939336372,0.908801944025101,20301.5151515154
"193",6964,"Buenos Aires","Almirante Brown",1005,1926,NA,1,0,1417,993,NA,212,176,1.88841807842255,0.827105749737132,0.911963235947394,23405.2727272729
"194",360,"Buenos Aires","Almirante Brown",1005,1928,NA,0,1,2917,1911,NA,196,540,2.16080260276794,0.834712154937512,0.91354388190854,24957.1515151516
"195",7336,"Buenos Aires","Almirante Brown",1005,1930,NA,1,0,2955,1275,NA,237,1443,2.31985259056091,0.842318560137893,0.915124527869686,26509.0303030305
"196",817,"Buenos Aires","Almirante Brown",1005,1946,NA,0,1,6606,2428,3994,NA,184,1.9943825006485,0.903169801740935,0.927769695558856,38924.0606060608
"197",14905,"Buenos Aires","Almirante Brown",1005,1948,3,1,0,6645,1757,4216,233,204,2.10408711433411,0.914128927084116,0.929585017941215,47178.7692307681
"198",15202,"Buenos Aires","Almirante Brown",1005,1948,12,1,0,7444,2291,4746,NA,NA,1.98882985115051,0.914128927084116,0.929585017941215,47178.7692307681
"199",7799,"Buenos Aires","Almirante Brown",1005,1954,NA,1,0,27142,8403,17215,129,477,2.00372099876404,0.957064463542057,0.935735014351931,92051.384615384
"200",14428,"Buenos Aires","Almirante Brown",1005,1957,NA,1,0,46085,19357,14683,3230,1950,5.22759866714478,0.978532231771029,0.93881001255729,114487.692307692
"201",1269,"Buenos Aires","Almirante Brown",1005,1958,NA,0,1,47949,36304,715,2004,609,3.04963612556458,0.985688154514019,0.939835011959076,121966.461538462
"202",15500,"Buenos Aires","Almirante Brown",1005,1960,NA,1,0,50140,19044,15868,NA,4446,5.32253980636597,1,0.941885010762648,136924
"203",8233,"Buenos Aires","Almirante Brown",1005,1962,NA,1,0,54069,20903,22776,NA,1150,3.87466239929199,0.997161817550659,0.94393500956622,158542.599999998
"204",15894,"Buenos Aires","Almirante Brown",1005,1963,NA,1,0,56446,26492,10831,NA,5596,6.09536981582642,0.995742726325989,0.944960008968006,169351.899999999
"205",5442,"Buenos Aires","Almirante Brown",1005,1963,NA,0,1,58343,26680,11673,NA,5907,6.23104763031006,0.995742726325989,0.944960008968006,169351.899999999
"206",8664,"Buenos Aires","Almirante Brown",1005,1965,NA,1,0,62544,20331,30231,NA,2382,3.40125846862793,0.992904543876648,0.947010007771579,190970.5
"207",4390,"Buenos Aires","Almirante Brown",1005,1973,3,0,1,104237,15459,62058,NA,NA,2.52061676979065,0.98358678817749,0.955210002985868,271087.600000001
"208",16367,"Buenos Aires","Almirante Brown",1005,1973,3,1,0,103939,15112,61614,NA,NA,2.56069326400757,0.98358678817749,0.955210002985868,271087.600000001
"209",4931,"Buenos Aires","Almirante Brown",1005,1973,9,0,1,104245,18400,63815,NA,NA,2.36719989776611,0.98358678817749,0.955210002985868,271087.600000001
"210",1711,"Buenos Aires","Almirante Brown",1005,1983,NA,0,1,158031,68401,76468,NA,NA,2.36281228065491,0.976179122924805,0.965459997003729,364313.272727273
"211",9097,"Buenos Aires","Almirante Brown",1005,1983,NA,1,0,157354,64789,72061,NA,NA,2.61544275283813,0.976179122924805,0.965459997003729,364313.272727273
"212",9622,"Buenos Aires","Almirante Brown",1005,1985,NA,1,0,166146,59365,21467,NA,1157,4.20868253707886,0.974697589874268,0.967509995807301,385909.454545457
"213",10148,"Buenos Aires","Almirante Brown",1005,1987,NA,1,0,179800,57577,87549,NA,NA,2.89145183563232,0.97321605682373,0.969559994610873,407505.636363637
"214",2279,"Buenos Aires","Almirante Brown",1005,1989,NA,0,1,191871,52048,112439,NA,NA,2.47060084342957,0.971734523773193,0.971609993414445,429101.81818182
"215",10719,"Buenos Aires","Almirante Brown",1005,1989,NA,1,0,190691,46011,108776,NA,NA,2.62116026878357,0.971734523773193,0.971609993414445,429101.81818182
"216",11204,"Buenos Aires","Almirante Brown",1005,1991,NA,1,0,190831,35131,73056,NA,42,4.71484231948853,0.970252990722656,0.973659992218018,450698
"217",11733,"Buenos Aires","Almirante Brown",1005,1993,NA,1,0,201728,40460,103293,NA,NA,3.12328481674194,0.968771457672119,0.975539994239807,463669.6
"218",2764,"Buenos Aires","Almirante Brown",1005,1995,NA,0,1,215259,22215,111623,NA,NA,2.77707409858704,0.967289924621582,0.977419996261597,476641.199999999
"219",12263,"Buenos Aires","Almirante Brown",1005,1995,NA,1,0,213271,27399,111184,NA,NA,2.87771391868591,0.967289924621582,0.977419996261597,476641.199999999
"220",12796,"Buenos Aires","Almirante Brown",1005,1997,NA,1,0,229901,95769,102953,NA,NA,2.65746235847473,0.965808391571045,0.979299998283386,489612.799999999
"221",13325,"Buenos Aires","Almirante Brown",1005,1999,NA,1,0,250155,89299,109633,NA,NA,3.05690670013428,0.964326858520508,0.981180000305176,502584.4
"222",3298,"Buenos Aires","Almirante Brown",1005,1999,NA,0,1,252580,92056,114433,NA,NA,2.89947891235352,0.964326858520508,0.981180000305176,502584.4
"223",13876,"Buenos Aires","Almirante Brown",1005,2001,NA,1,0,188405,19828,89622,NA,NA,3.66510772705078,0.962845325469971,0.983060002326965,515556
"224",17288,"Buenos Aires","Almirante Brown",1005,2003,NA,1,0,225832,6187,88255,NA,3142,5.24120187759399,0.961363792419434,0.984940004348755,528776.549439555
"225",4230,"Buenos Aires","Almirante Brown",1005,2003,NA,0,1,257525,1961,139387,2837,NA,6.28105592727661,0.961363792419434,0.984940004348755,528776.549439555
"226",818,"Buenos Aires","Avellaneda",1006,1946,NA,0,1,91128,25976,63730,NA,1422,1.75259780883789,0.998908799706084,0.913662883543199,269844.888118775
"227",14906,"Buenos Aires","Avellaneda",1006,1948,3,1,0,50715,10775,32661,2454,983,2.14498591423035,1,0.917058616876602,277892.230769231
"228",15203,"Buenos Aires","Avellaneda",1006,1948,12,1,0,56324,13496,37810,NA,NA,1.95275986194611,1,0.917058616876602,277892.230769231
"229",7800,"Buenos Aires","Avellaneda",1006,1954,NA,1,0,282020,76926,190944,1597,2369,1.87412631511688,1,0.926170438528061,302211.615384616
"230",14429,"Buenos Aires","Avellaneda",1006,1957,NA,1,0,159118,68259,52807,13815,4808,4.79549980163574,1,0.93072634935379,314371.307692308
"231",1270,"Buenos Aires","Avellaneda",1006,1958,NA,0,1,165346,129157,2484,8487,1484,2.84397411346436,1,0.9322449862957,318424.538461539
"232",15501,"Buenos Aires","Avellaneda",1006,1960,NA,1,0,166761,59814,56381,NA,17195,5.20354175567627,1,0.93528226017952,326531
"233",8234,"Buenos Aires","Avellaneda",1006,1962,NA,1,0,168400,63406,74181,NA,5781,3.69230031967163,1,0.938319534063339,328732.4
"234",5443,"Buenos Aires","Avellaneda",1006,1963,NA,0,1,176286,79915,35887,NA,23219,6.29309225082397,1,0.939838171005249,329833.1
"235",15895,"Buenos Aires","Avellaneda",1006,1963,NA,1,0,173626,79127,33316,NA,22550,6.2778959274292,1,0.939838171005249,329833.1
"236",8665,"Buenos Aires","Avellaneda",1006,1965,NA,1,0,175589,60766,82434,NA,9574,3.32652235031128,1,0.942875444889069,332034.5
"237",4391,"Buenos Aires","Avellaneda",1006,1973,3,0,1,186888,33832,101175,NA,NA,2.84465360641479,1,0.955024540424347,336520.1
"238",16368,"Buenos Aires","Avellaneda",1006,1973,3,1,0,186294,32638,100098,NA,NA,2.93591046333313,1,0.955024540424347,336520.1
"239",4932,"Buenos Aires","Avellaneda",1006,1973,9,0,1,185869,41005,105651,NA,NA,2.58170771598816,1,0.955024540424347,336520.1
"240",9098,"Buenos Aires","Avellaneda",1006,1983,NA,1,0,191308,94344,71893,NA,NA,2.57869601249695,1,0.970210909843445,337103
"241",1712,"Buenos Aires","Avellaneda",1006,1983,NA,0,1,192001,99404,77354,NA,NA,2.3137891292572,1,0.970210909843445,337103
"242",9623,"Buenos Aires","Avellaneda",1006,1985,NA,1,0,186325,76767,24597,NA,1029,4.01899719238281,1,0.973248183727264,339075
"243",10149,"Buenos Aires","Avellaneda",1006,1987,NA,1,0,189603,75275,76701,NA,NA,3.05228924751282,1,0.976285457611084,341047
"244",2280,"Buenos Aires","Avellaneda",1006,1989,NA,0,1,194273,70145,89462,NA,NA,3.04691648483276,1,0.979322731494904,343019
"245",10720,"Buenos Aires","Avellaneda",1006,1989,NA,1,0,193305,61003,85313,NA,NA,3.39323115348816,1,0.979322731494904,343019
"246",11205,"Buenos Aires","Avellaneda",1006,1991,NA,1,0,181870,44144,59807,NA,418,5.25739431381226,1,0.982360005378723,344991
"247",11734,"Buenos Aires","Avellaneda",1006,1993,NA,1,0,181398,51515,71278,NA,NA,3.94351196289062,1,0.983818006515503,341788.8
"248",12264,"Buenos Aires","Avellaneda",1006,1995,NA,1,0,188225,34071,80897,NA,NA,3.28493666648865,1,0.985276007652283,338586.6
"249",2765,"Buenos Aires","Avellaneda",1006,1995,NA,0,1,189096,24408,80850,NA,NA,2.98842787742615,1,0.985276007652283,338586.6
"250",12803,"Buenos Aires","Avellaneda",1006,1997,NA,1,0,191390,105514,64944,NA,NA,2.37609124183655,1,0.986734008789062,335384.4
"251",13327,"Buenos Aires","Avellaneda",1006,1999,NA,1,0,200009,95544,69103,NA,NA,2.8220911026001,1,0.988192009925842,332182.2
"252",3300,"Buenos Aires","Avellaneda",1006,1999,NA,0,1,201651,98304,71276,NA,NA,2.70664262771606,1,0.988192009925842,332182.2
"253",13877,"Buenos Aires","Avellaneda",1006,2001,NA,1,0,137976,23649,43566,NA,NA,5.29991483688354,1,0.989650011062622,328980
"254",17289,"Buenos Aires","Avellaneda",1006,2003,NA,1,0,179604,12125,57487,NA,4662,6.12533664703369,1,0.991108012199402,325801.026215155
"255",4231,"Buenos Aires","Avellaneda",1006,2003,NA,0,1,198726,1914,96895,3846,NA,6.52817583084106,1,0.991108012199402,325801.026215155
"256",5936,"Buenos Aires","Ayacucho",1007,1914,NA,1,0,1106,838,NA,31,237,1.61084794998169,0.420397698879242,0.659457106744089,15188
"257",6117,"Buenos Aires","Ayacucho",1007,1916,NA,1,0,1762,1313,NA,45,404,1.64335560798645,0.423904930100297,0.674690008163452,15456.6666666667
"258",6429,"Buenos Aires","Ayacucho",1007,1918,NA,1,0,1679,1366,NA,123,190,1.47040641307831,0.427412161321351,0.689922909582815,15725.3333333333
"259",6688,"Buenos Aires","Ayacucho",1007,1920,NA,1,0,1532,1219,NA,199,114,1.52546989917755,0.430919392542406,0.705155811002179,15994
"260",26,"Buenos Aires","Ayacucho",1007,1922,NA,0,1,1708,1234,NA,146,328,1.76626586914062,0.43442662376346,0.72038871242154,16262.6666666667
"261",6966,"Buenos Aires","Ayacucho",1007,1926,NA,1,0,1308,972,NA,175,160,1.70913779735565,0.441441086205569,0.750854515260267,16800
"262",362,"Buenos Aires","Ayacucho",1007,1928,NA,0,1,2504,1937,NA,173,297,1.61667680740356,0.444948317426624,0.766087416679628,17068.6666666667
"263",7338,"Buenos Aires","Ayacucho",1007,1930,NA,1,0,2445,1478,NA,78,889,2.00545048713684,0.448455548647678,0.781320318098992,17337.3333333333
"264",819,"Buenos Aires","Ayacucho",1007,1946,NA,0,1,4085,2374,1598,NA,113,2.03446960449219,0.476513398416115,0.903183529453893,19486.6666666667
"265",14907,"Buenos Aires","Ayacucho",1007,1948,3,1,0,3017,1523,1201,80,168,2.39623522758484,0.482421026780054,0.912204299460758,19557.4615384615
"266",15204,"Buenos Aires","Ayacucho",1007,1948,12,1,0,3353,1619,1571,NA,NA,2.20220899581909,0.482421026780054,0.912204299460758,19557.4615384615
"267",7801,"Buenos Aires","Ayacucho",1007,1954,NA,1,0,9527,4719,4524,21,171,2.12207341194153,0.507345103300533,0.92063021524386,19176.2307692308
"268",14430,"Buenos Aires","Ayacucho",1007,1957,NA,1,0,9522,6239,1555,243,780,3.17007231712341,0.519807141560774,0.924843173135411,18985.6153846154
"269",1271,"Buenos Aires","Ayacucho",1007,1958,NA,0,1,10110,8580,42,180,389,2.66528367996216,0.523961154314188,0.926247492432594,18922.0769230769
"270",15502,"Buenos Aires","Ayacucho",1007,1960,NA,1,0,9074,5836,1390,NA,119,3.47290301322937,0.532269179821014,0.929056131026961,18795
"271",8235,"Buenos Aires","Ayacucho",1007,1962,NA,1,0,10078,6273,2415,NA,42,3.40731143951416,0.560973823070526,0.931864769621328,18601
"272",5444,"Buenos Aires","Ayacucho",1007,1963,NA,0,1,9504,5616,1454,NA,471,3.61255216598511,0.575326144695282,0.933269088918512,18504
"273",15896,"Buenos Aires","Ayacucho",1007,1963,NA,1,0,9407,5777,1299,NA,426,3.41836404800415,0.575326144695282,0.933269088918512,18504
"274",8666,"Buenos Aires","Ayacucho",1007,1965,NA,1,0,9926,5811,2382,NA,86,3.05497765541077,0.604030787944794,0.93607772751288,18310
"275",4392,"Buenos Aires","Ayacucho",1007,1973,3,0,1,11361,4681,4318,NA,NA,3.070072889328,0.676298010349274,0.947312281890349,18110.6
"276",16369,"Buenos Aires","Ayacucho",1007,1973,3,1,0,11340,4664,4273,NA,NA,3.12519502639771,0.676298010349274,0.947312281890349,18110.6
"277",4933,"Buenos Aires","Ayacucho",1007,1973,9,0,1,10892,4281,4473,NA,NA,2.93809199333191,0.676298010349274,0.947312281890349,18110.6
"278",1713,"Buenos Aires","Ayacucho",1007,1983,NA,0,1,11798,6520,4025,NA,NA,2.35579919815063,0.677983391284943,0.961355474862185,19010.7272727273
"279",9099,"Buenos Aires","Ayacucho",1007,1983,NA,1,0,11780,6359,3976,NA,NA,2.44595122337341,0.677983391284943,0.961355474862185,19010.7272727273
"280",9624,"Buenos Aires","Ayacucho",1007,1985,NA,1,0,11448,5344,303,NA,30,2.89506554603577,0.678320467472077,0.964164113456552,19166.5454545454
"281",10150,"Buenos Aires","Ayacucho",1007,1987,NA,1,0,11724,4926,4991,NA,NA,2.72725486755371,0.678657543659211,0.96697275205092,19322.3636363636
"282",2289,"Buenos Aires","Ayacucho",1007,1989,NA,0,1,11976,4880,5494,NA,NA,2.83190941810608,0.678994619846345,0.969781390645287,19478.1818181818
"283",10729,"Buenos Aires","Ayacucho",1007,1989,NA,1,0,11935,4630,5388,NA,NA,2.91138243675232,0.678994619846345,0.969781390645287,19478.1818181818
"284",11206,"Buenos Aires","Ayacucho",1007,1991,NA,1,0,11796,3739,5926,NA,32,2.78649640083313,0.679331696033479,0.972590029239655,19634
"285",11735,"Buenos Aires","Ayacucho",1007,1993,NA,1,0,11929,3761,5001,NA,NA,3.4440860748291,0.679668772220613,0.975176024436951,19641
"286",2766,"Buenos Aires","Ayacucho",1007,1995,NA,0,1,12064,2861,5397,NA,NA,3.15773940086365,0.680005848407747,0.977762019634246,19648
"287",12265,"Buenos Aires","Ayacucho",1007,1995,NA,1,0,12039,3345,5318,NA,NA,3.27964210510254,0.680005848407747,0.977762019634246,19648
"288",12804,"Buenos Aires","Ayacucho",1007,1997,NA,1,0,11705,5294,5257,NA,NA,2.44769620895386,0.680342924594881,0.980348014831543,19655
"289",13328,"Buenos Aires","Ayacucho",1007,1999,NA,1,0,12735,5791,4372,NA,NA,2.98330855369568,0.680680000782015,0.982934010028839,19662
"290",3301,"Buenos Aires","Ayacucho",1007,1999,NA,0,1,12780,6047,4354,NA,NA,2.8594343662262,0.680680000782015,0.982934010028839,19662
"291",13878,"Buenos Aires","Ayacucho",1007,2001,NA,1,0,8400,2211,3260,NA,NA,3.98888301849365,0.681017076969149,0.985520005226135,19669
"292",17326,"Buenos Aires","Ayacucho",1007,2003,NA,1,0,11968,2949,4885,NA,38,3.80620384216309,0.681354153156283,0.988106000423432,19676.0018688658
"293",4268,"Buenos Aires","Ayacucho",1007,2003,NA,0,1,12665,454,6984,98,NA,5.48891353607178,0.681354153156283,0.988106000423432,19676.0018688658
"294",5937,"Buenos Aires","Azul",1008,1914,NA,1,0,2377,1373,NA,170,834,2.16514468193054,0.61059707403183,0.705389651560015,32103
"295",6118,"Buenos Aires","Azul",1008,1916,NA,1,0,3593,1413,NA,112,2068,2.05380034446716,0.619678603880333,0.717019975185394,32847.303030303
"296",6430,"Buenos Aires","Azul",1008,1918,NA,1,0,4044,2107,NA,57,1880,2.05011081695557,0.628760133728836,0.728650298810775,33591.606060606
"297",6689,"Buenos Aires","Azul",1008,1920,NA,1,0,3621,1389,NA,111,2121,2.03587961196899,0.637841663577339,0.740280622436154,34335.9090909091
"298",27,"Buenos Aires","Azul",1008,1922,NA,0,1,3602,1614,NA,147,1841,2.1566903591156,0.646923193425843,0.751910946061535,35080.212121212
"299",6967,"Buenos Aires","Azul",1008,1926,NA,1,0,1867,1728,NA,121,1,1.16154193878174,0.665086253122849,0.775171593312294,36568.8181818181
"300",363,"Buenos Aires","Azul",1008,1928,NA,0,1,6429,3086,NA,110,3054,2.28203868865967,0.674167782971352,0.786801916937675,37313.1212121212
"301",7339,"Buenos Aires","Azul",1008,1930,NA,1,0,6146,2914,NA,145,3087,2.0936336517334,0.683249312819855,0.798432240563054,38057.4242424242
"302",820,"Buenos Aires","Azul",1008,1946,NA,0,1,10175,5686,4141,NA,348,2.08732867240906,0.755901551607883,0.891474829566095,44011.8484848484
"303",14908,"Buenos Aires","Azul",1008,1948,3,1,0,9345,3437,4854,125,703,2.4318311214447,0.760772828872387,0.899124081839215,44658.3846153846
"304",15205,"Buenos Aires","Azul",1008,1948,12,1,0,9683,3334,4963,NA,NA,2.54171824455261,0.760772828872387,0.899124081839215,44658.3846153846
"305",7802,"Buenos Aires","Azul",1008,1954,NA,1,0,25527,8958,15144,90,805,2.09914231300354,0.762755902913901,0.910128624601798,46304.6923076923
"306",14431,"Buenos Aires","Azul",1008,1957,NA,1,0,25498,14934,5163,613,2855,4.51219892501831,0.763747439934657,0.915630895983089,47127.8461538461
"307",1272,"Buenos Aires","Azul",1008,1958,NA,0,1,26771,21876,116,475,1534,2.90023684501648,0.764077952274909,0.91746498644352,47402.2307692308
"308",15503,"Buenos Aires","Azul",1008,1960,NA,1,0,25353,13767,4657,NA,820,4.55620670318604,0.764738976955414,0.921133167364381,47951
"309",8236,"Buenos Aires","Azul",1008,1962,NA,1,0,26674,13022,8199,NA,134,4.32751369476318,0.775466299057006,0.924801348285242,48496
"310",5445,"Buenos Aires","Azul",1008,1963,NA,0,1,26589,13946,4861,NA,1286,4.69600534439087,0.780829960107804,0.926635438745672,48768.5
"311",15897,"Buenos Aires","Azul",1008,1963,NA,1,0,26294,13888,4688,NA,1215,4.65981531143188,0.780829960107804,0.926635438745672,48768.5
"312",8667,"Buenos Aires","Azul",1008,1965,NA,1,0,27401,13095,9379,NA,512,3.65443205833435,0.791557282209396,0.930303619666533,49313.5
"313",4393,"Buenos Aires","Azul",1008,1973,3,0,1,31549,9369,14319,NA,NA,3.15744614601135,0.831168723106384,0.944976343349977,52564.8
"314",16370,"Buenos Aires","Azul",1008,1973,3,1,0,31493,9329,14467,NA,NA,3.2184681892395,0.831168723106384,0.944976343349977,52564.8
"315",4934,"Buenos Aires","Azul",1008,1973,9,0,1,31048,9920,14208,NA,NA,3.01320600509644,0.831168723106384,0.944976343349977,52564.8
"316",9100,"Buenos Aires","Azul",1008,1983,NA,1,0,35175,19416,11949,NA,NA,2.36711978912354,0.87381250858307,0.963317247954282,58417.1818181819
"317",1714,"Buenos Aires","Azul",1008,1983,NA,0,1,35277,19895,12170,NA,NA,2.27942132949829,0.87381250858307,0.963317247954282,58417.1818181819
"318",9625,"Buenos Aires","Azul",1008,1985,NA,1,0,35169,16736,898,NA,0,2.92755675315857,0.882341265678408,0.966985428875143,59380.6363636364
"319",10151,"Buenos Aires","Azul",1008,1987,NA,1,0,36272,15591,15629,NA,NA,2.66480875015259,0.890870022773745,0.970653609796004,60344.0909090909
"320",2290,"Buenos Aires","Azul",1008,1989,NA,0,1,37354,14426,16897,NA,NA,2.956458568573,0.899398779869083,0.974321790716865,61307.5454545455
"321",10730,"Buenos Aires","Azul",1008,1989,NA,1,0,37183,13070,16502,NA,NA,3.10740280151367,0.899398779869083,0.974321790716865,61307.5454545455
"322",11207,"Buenos Aires","Azul",1008,1991,NA,1,0,36504,12164,14598,NA,63,3.50329852104187,0.90792753696442,0.977989971637726,62271
"323",11736,"Buenos Aires","Azul",1008,1993,NA,1,0,36761,13218,14892,NA,NA,3.2689516544342,0.916456294059758,0.979729974269867,62416
"324",12266,"Buenos Aires","Azul",1008,1995,NA,1,0,38144,10661,17213,NA,NA,3.22769498825073,0.924985051155096,0.981469976902008,62561
